rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/the_nutcracker_and_the_four_realms,The Nutcracker and the Four Realms,"Young Clara needs a magical, one-of-a-kind key to unlock a box that contains a priceless gift. A golden thread leads her to the coveted key, but it soon disappears into a strange and mysterious parallel world. In that world, she meets a soldier named Phillip, a group of mice and the regents who preside over three realms. Clara and Phillip must now enter a fourth realm to retrieve the key and restore harmony to the unstable land.","Lacking a transporting yuletide story or dazzling dance routines, The Nutcracker and the Four Realms is a hollow holiday confection that's lovely to look at -- and easy to forget.",PG,"Action & Adventure, Kids & Family, Science Fiction & Fantasy","Lasse Hallstrom, Joe Johnston","Ashleigh Powell, Simon Beaufoy","Keira Knightley, Mackenzie Foy, Morgan Freeman, Helen Mirren, Matthew MacFadyen, Miranda Hart, Eugenio Derbez, Richard E. Grant, Tom Sweet, Ellie Bamber, Meera Syal, Jack Whitehall, Nick Mohammed, Charles Streeter, Prince, Omid Djalili, Gustavo Dudamel, Misty Copeland, Sergei Polunin, Anna Madeley, Stacie Mistysyn, Jayden Fowora-Knight",11/2/2018,1/29/2019,99,Walt Disney Pictures,Rotten,32,202,Spilled,34,2313,34,65,137
m/the_odd_life_of_timothy_green,The Odd Life of Timothy Green,"Cindy (Jennifer Garner) and Jim Green (Joel Edgerton) live in the town of Stanleyville, home of the Stanleyville Pencil Factory. Though happily married, Cindy and Jim long for a child; unfortunately, they are unable to conceive. They bury a box in their backyard, containing all their wishes for what they hope a child of theirs might be. When a boy named Timothy (CJ Adams) magically appears at their door, the Greens learn that sometimes the unexpected can bring some of life's greatest gifts.","It means well, but The Odd Life of Timothy Green is ultimately too cloyingly sentimental -- and thinly scripted -- to satisfy all but the least demanding viewers.",PG,"Comedy, Science Fiction & Fantasy",Peter Hedges,Peter Hedges,"Jennifer Garner, Joel Edgerton, Dianne Wiest, C.J. Adams, Rosemarie DeWitt, Ron Livingston, M. Emmet Walsh, Odeya Rush, Lin-Manuel Miranda, Lois Smith, David Morse, Common, Shohreh Aghdashloo, James Rebhorn, Michael Arden, Rhoda Griffis, Karan Kendrick, Judy Langford, Cullen Moss, Kendall Ryan Sanders",8/15/2012,11/23/2015,104,Walt Disney Pictures,Rotten,36,131,Upright,67,205084,34,47,84
m/the_pirate_fairy_2014,The Pirate Fairy,Tinker Bell (Mae Whitman) and her friends go in search of a wayward fairy (Christina Hendricks) who fled Pixie Hollow and joined up with a band of scheming pirates led by the future Captain Hook (Tom Hiddleston).,,G,"Animation, Kids & Family, Science Fiction & Fantasy",Peggy Holmes,"Jeffrey M. Howard, Kate Kondell","Christina Hendricks, Tom Hiddleston, Mae Whitman, Angela Bartys, Raven-Symoné, Megan Hilty, Lucy Liu, Anjelica Huston, Pamela Adlon, Ron Yuan",2/13/2014,11/22/2015,79,Walt Disney Home Entertainment,Fresh,81,21,Upright,70,3351,6,17,4
m/the_rescuers_1977,The Rescuers,"Bernard (Bob Newhart) and Miss Bianca (Eva Gabor), two New York City mice, are members of the Rescue Aid Society, an international team that operates beneath the United Nations and comes to the aid of those in need. After receiving word that Penny (Michelle Stacy), a young orphan, has been abducted by Madame Medusa (Geraldine Page), an evil woman seeking a precious diamond, the two set out to bring her back home, with help from other animal friends.","Featuring superlative animation, off-kilter characters, and affectionate voice work by Bob Newhart and Eva Gabor, The Rescuers represents a bright spot in Disney's post-golden age.",G,"Action & Adventure, Animation, Kids & Family","Wolfgang Reitherman, John Lounsbery, Art Stevens, Milt Kahl, Don Bluth","Larry Clemmons, Ken Anderson, Frank Thomas, Vance Gerry, Burny Mattinson, Fred Lucky, Ted Berman, Dick Sebast, David Michener","Eva Gabor, Bob Newhart, Michelle Stacy, Geraldine Page, Joe Flynn, Jeanette Nolan, Pat Buttram, Jim Jordan, John McIntire, Bernard Fox, Larry Clemmons, George Lindsey, Bill McMillan, Dub Taylor, John Fiedler, James MacDonald (II)",6/22/1977,12/13/2015,76,Walt Disney Pictures,Fresh,81,31,Upright,68,79779,4,25,6
m/the_secret_world_of_arrietty,The Secret World of Arrietty,A tiny teen (Saoirse Ronan) and her family live under a house's floorboards and survive by borrowing items from the home's human inhabitants.,"Visually lush, refreshingly free of family-friendly clatter, and anchored with soulful depth, The Secret World of Arrietty lives up to Studio Ghibli's reputation.",G,"Animation, Art House & International, Science Fiction & Fantasy",Hiromasa Yonebayashi,Hayao Miyazaki,"Mirai Shida, Ryûnosuke Kamiki, Kirin Kiki, Tomokazu Miura, Shinobu Ôtake, Keiko Takeshita",2/17/2012,5/22/2012,94,Walt Disney Pictures,Certified-Fresh,95,151,Upright,85,61099,39,143,8
m/the_three_caballeros,The Three Caballeros,"Comical mixture of animation and live action featuring Donald Duck in four short stories as he travels around South America. En route, Donald meets a flying donkey and Pablo the Penguin, who hates the cold. Disney's first attempt at combining live action with animation was nominated for two Academy Awards.","One of Disney's more abstract creations, The Three Caballeros is a dazzling, colorful picture that shows the company at an artistic acme.",G,"Animation, Classics, Comedy, Kids & Family","Norman Ferguson, Clyde Geronimi, Harold Young, Jack Kinney, Bill Roberts, Walt Disney","Elmer Plummer, William Cottrell, Del Connell, Bill Peet, James Bodrero, Ted Sears, Ralph Wright, Homer Brightman","Clarence Nash, Joaquin Garay, Fred Shields, Sterling Holloway, Frank Graham, José Oliveira, Aurora Miranda, Carmen Molina, Dora Luz, Nestor Amarale, Almirante, Trio Calaveras, Padua Hill Players",1/1/1944,5/13/2016,70,Walt Disney Home Video,Fresh,82,17,Upright,66,12271,4,14,3
m/the_wind_rises,The Wind Rises,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",The Wind Rises is a fittingly bittersweet swan song for director Hayao Miyazaki.,PG-13,"Animation, Art House & International, Drama",Hayao Miyazaki,Hayao Miyazaki,"Hideaki Anno, Joseph Gordon-Levitt, Emily Blunt, John Krasinski, Miori Takimoto, Martin Short, Hidetoshi Nishijima, Stanley Tucci, Mandy Patinkin, Mae Whitman, Masahiko Nishimura, Werner Herzog, Jennifer Grey, William H. Macy, Darren Criss, Elijah Wood, Jun Kunimura, Ronan Farrow, Zach Callison, Madeleine Rose Yen, Steve Alpert, David Cowgill, Shinobu Ôtake, Eva Bella, Edie Mirman, Morio Kazama, Mansai Nomura, Mirai Shida, Keiko Takeshita",2/21/2014,8/30/2020,126,Walt Disney Pictures,Certified-Fresh,88,179,Upright,85,22934,49,157,22
m/thor_ragnarok_2017,Thor: Ragnarok,"Imprisoned on the other side of the universe, the mighty Thor finds himself in a deadly gladiatorial contest that pits him against the Hulk, his former ally and fellow Avenger. Thor's quest for survival leads him in a race against time to prevent the all-powerful Hela from destroying his home world and the Asgardian civilization.","Exciting, funny, and above all fun, Thor: Ragnarok is a colorful cosmic adventure that sets a new standard for its franchise -- and the rest of the Marvel Cinematic Universe.",PG-13,"Action & Adventure, Drama, Science Fiction & Fantasy",Taika Waititi,Eric Pearson,"Chris Hemsworth, Tom Hiddleston, Mark Ruffalo, Cate Blanchett, Anthony Hopkins, Benedict Cumberbatch, Idris Elba, Tessa Thompson, Karl Urban, Taika Waititi, Clancy Brown, Ray Stevenson, Jeff Goldblum",11/3/2017,2/17/2018,130,Walt Disney Pictures,Certified-Fresh,93,426,Upright,87,94666,52,396,31
m/thor_the_dark_world,Thor: The Dark World,"In ancient times, the gods of Asgard fought and won a war against an evil race known as the Dark Elves. The survivors were neutralized, and their ultimate weapon -- the Aether -- was buried in a secret location. Hundreds of years later, Jane Foster (Natalie Portman) finds the Aether and becomes its host, forcing Thor (Chris Hemsworth) to bring her to Asgard before Dark Elf Malekith (Christopher Eccleston) captures her and uses the weapon to destroy the Nine Realms -- including Earth.","It may not be the finest film to come from the Marvel Universe, but Thor: The Dark World still offers plenty of the humor and high-stakes action that fans have come to expect.",PG-13,"Action & Adventure, Science Fiction & Fantasy",Alan Taylor,"Stephen McFeely, Christopher Yost, Christopher Markus","Chris Hemsworth, Natalie Portman, Tom Hiddleston, Stellan Skarsgård, Idris Elba, Christopher Eccleston, Adewale Akinnuoye-Agbaje, Kat Dennings, Ray Stevenson, Zachary Levi, Anthony Hopkins, Jaimie Alexander, Rene Russo, Tadanobu Asano, Alice Krige, Claire Brown, Clive Russell, Jonathan Howard, Ramone Morgan, Obada Alassadi, Imaan Chentouf, Henry Calcutt, Ava Estella Caton, Abbie McCann, Thomas Arnold, Sam Swainsbury, Connor Donaghey, Royce Pierreson, Annabel Norbury, Sophie Cosson, Justin Edwards, Gruffudd Glyn, Richard Brake, Stan Lee, Steve Scott, Brett Tucker, Talulah Riley, Richard Wharton",11/8/2013,11/22/2015,111,Walt Disney Pictures,Fresh,66,279,Upright,76,310834,55,184,96
m/three_men_and_a_baby,Three Men and a Baby (3 Men and a Baby),"New York City roommates Peter (Tom Selleck), Michael (Steve Guttenberg) and Jack (Ted Danson) are all successful and happily unmarried, but Peter and Michael get the surprise of a lifetime when a young woman abandons an infant in front of their loft. They also receive a letter stating that the child, named Mary, belongs to Jack, but he's away on business. Michael and Peter are then forced to care for Mary -- and though they make hopeless babysitters, they soon become quite attached to the girl.","The American remake of the popular French comedy mostly works a charm under the combined talents of the three leads, who play nicely against type -- although forced plot elements and sentimentality at times dampen the fun.",PG,Comedy,Leonard Nimoy,"James Orr, Jim Cruickshank, Coline Serreau","Tom Selleck, Ted Danson, Steve Guttenberg, Nancy Travis, Celeste Holm, Margaret Colin, Lisa Blair, Michelle Blair, Philip Bosco, Derek de Lint, Paul Guilfoyle (II), Alexandra Amini, Francine Beers, Barbara Budd, Michael Burgess, Claire Cellucci, Eugene Clark, Michele Duquet, David Ferry, Dave Foley, Cynthia Harris, Earl Hindman, Mario Joyner, Edward D. Murphy, Jaqueline Murphy, Colin Quinn, Thomas Quinn, Jackie Richardson, John Gould Rubin, Camilla Scott, Daniele Scott, Sharolyn Sparrow, Stevie Vallance, Jonathan Whittaker, Christine Kossak, Gary Howard Klar, Joe Lynn",11/25/1987,12/13/2015,102,Disney,Fresh,75,36,Spilled,47,268000,10,27,9
m/tinker_bell,Tinker Bell,"Newly born fairy Tinker Bell (Mae Whitman) is transported by the wind to Pixie Hollow on the island of Neverland and learns that, as a tinker, her job is to repair broken items. When Tinker meets some new friends -- water fairy Silvermist (Lucy Liu), garden fairy Rosetta (Kristin Chenoweth) and animal fairy Fawn (America Ferrera) -- she realizes that she will not travel to the mainland to help bring about spring. Sad and upset, Tinker struggles with who she is and who she wants to be.",,G,"Animation, Kids & Family, Science Fiction & Fantasy",Bradley Raymond,Jeffrey M. Howard,"Mae Whitman, Kristin Chenoweth, Raven-Symoné, Lucy Liu, America Ferrera, Jane Horrocks, Anjelica Huston, Jesse McCartney, Jeff Bennett, Rob Paulsen, Pamela Adlon, Kathy Najimy, Steve Valentine, Richard Portnow, Gail Borges, Loreena McKennitt",10/28/2008,12/13/2015,74,Walt Disney Pictures,Fresh,90,10,Upright,73,6538,2,9,1
m/tinker_bell_and_the_great_fairy_rescue,Tinker Bell and the Great Fairy Rescue,"Tinker Bell (Mae Whitman) visits the meadows of England in summer and develops a special bond with a child in need of a friend. When the other fairies launch a daring rescue, Tinker Bell has to take a huge risk to keep all of fairykind safe.",,G,"Animation, Kids & Family, Science Fiction & Fantasy",Bradley Raymond,"Joe Ansolabehere, Paul Germain, Bob Hilgenberg, Jeffrey M. Howard","Mae Whitman, Raven-Symoné, Michael Sheen, Kristin Chenoweth, Jesse McCartney, Lucy Liu",9/21/2010,9/20/2016,73,Walt Disney Pictures,Fresh,78,9,Upright,76,10220,2,7,2
m/tinker_bell_and_the_lost_treasure,Tinker Bell and the Lost Treasure,"Friendly fairy Tinker Bell (Mae Whitman) means well but often gets into trouble. All the same, Pixie Hollow has entrusted her with making sure their magical moonstone keeps their pixie dust in plentiful supply. But tragedy strikes when Tinker Bell fumbles this important task -- accidentally breaking the moonstone. In order to get it back into one piece, Tinker Bell will have to find an enchanted mirror and accept a little assistance from pestering pixie Terence (Jesse McCartney).",,G,"Animation, Kids & Family","Bradley Raymond, Klay Hall",Evan Spiliotopoulos,"Mae Whitman, Jesse McCartney, America Ferrera, Anjelica Huston, Kristin Chenoweth, Lucy Liu, Demi Lovato, Raven-Symoné, Angela Bartys, Jeff Bennett, Rob Paulsen, Pamela Adlon, Grey DeLisle, John DiMaggio, Jane Horrocks, Roger Craig Smith, Bob Bergen",10/16/2009,1/4/2016,76,Walt Disney Pictures,Fresh,100,5,Upright,73,2748,0,5,0
m/tinkerbell_and_the_legend_of_the_neverbeast,TinkerBell and the Legend of the NeverBeast,,,G,"Action & Adventure, Animation, Kids & Family",Steve Loter,"Steve Loter, Tom Rogers, Robert Schooley, Mark McCorkle, Kate Kondell","Ginnifer Goodwin, Mae Whitman, Pamela Adlon, Lucy Liu, Megan Hilty, Raven-Symoné, Anjelica Huston, Rosario Dawson, Melanie Brown",,,,DisneyToon Studios,Fresh,75,20,Upright,76,1583,8,15,5
m/tomorrowland_2015,Tomorrowland,"Whenever Casey Newton (Britt Robertson) touches a lapel pin with the letter T on it, she finds herself transported to Tomorrowland, a city filled with huge robots and sleek buildings. The gifted young woman recruits the help of scientist Frank Walker (George Clooney), a previous visitor to Tomorrowland, who years ago made a startling discovery about the future. Together, the two adventurers travel to the metropolis to uncover its mysterious secrets.","Ambitious and visually stunning, Tomorrowland is unfortunately weighted down by uneven storytelling.",PG,Science Fiction & Fantasy,Brad Bird,"Brad Bird, Damon Lindelof","George Clooney, Hugh Laurie, Britt Robertson, Raffey Cassidy, Thomas Robinson, Tim McGraw, Judy Greer, Chris Bauer, Pierce Gagnon, Matthew MacCaull, Matthew Kevin Anderson, Michael Giacchino, D. Harlan Cutshall, Shiloh Nelson, Xantha Radley, David Nykl, Paul McGillion, Pearce Visser, Gary Chalk, Dagan Nish, Yusuf Ahmed, Alex Barima, Jedidiah Goodacre, Kate Crutchlow, Priya Rajarthnam, Parm Soor, Leena Manro, Rick Pearce, Tom Butler, Michael Rowe (IX), Tim Perez, Patrick Sabongui, Romuald Hivert, Mathieu Lardier, Fraser Corbett, Darren Shahlavi, Aidan Gemme, Takayuki Oki, Natasha Davidson, Liliane Leila Juma, Kathryn Hahn, Keegan-Michael Key",5/22/2015,10/13/2015,129,Walt Disney Pictures,Rotten,50,296,Spilled,49,87792,51,148,148
m/toy_story_3,Toy Story 3,"With their beloved Andy preparing to leave for college, Woody (Tom Hanks), Buzz Lightyear (Tim Allen), Jessie (Joan Cusack), and the rest of the toys find themselves headed for the attic but mistakenly wind up on the curb with the trash. Woody's quick thinking saves the gang, but all but Woody end up being donated to a day-care center. Unfortunately, the uncontrollable kids do not play nice, so Woody and the gang make plans for a great escape.","Deftly blending comedy, adventure, and honest emotion, Toy Story 3 is a rare second sequel that really works.",G,"Animation, Comedy, Kids & Family",Lee Unkrich,"Lee Unkrich, Andrew Stanton, John Lasseter, Michael Arndt","Tom Hanks, Tim Allen, Joan Cusack, Ned Beatty, Don Rickles, Michael Keaton, Wallace Shawn, John Ratzenberger, Estelle Harris, John Morris, Jodi Benson, Laurie Metcalf, Blake Clark, Teddy Newton, Bud Luckey, Beatrice Miller, Javier Fernández-Peña, Timothy Dalton, Lori Alan, Charlie Bright, Kristen Schaal, Jeff Garlin, Bonnie Hunt, John Cygan, Jeff Pidgeon, Whoopi Goldberg, Jack Angel, R. Lee Ermey, Jan Rabson, Richard Kind, Erik von Detten, Amber Kroner, Brianna Maiwand, Jack Willis",6/18/2010,11/23/2015,102,Walt Disney Pictures,Certified-Fresh,98,307,Upright,89,607537,57,302,5
m/toy_story_4,Toy Story 4,"Woody, Buzz Lightyear and the rest of the gang embark on a road trip with Bonnie and a new toy named Forky. The adventurous journey turns into an unexpected reunion as Woody's slight detour leads him to his long-lost friend Bo Peep. As Woody and Bo discuss the old days, they soon start to realize that they're worlds apart when it comes to what they want from life as a toy.","Heartwarming, funny, and beautifully animated, Toy Story 4 manages the unlikely feat of extending -- and perhaps concluding -- a practically perfect animated saga.",G,"Animation, Comedy, Kids & Family, Science Fiction & Fantasy",Josh Cooley,"Andrew Stanton, Stephany Folsom","Tom Hanks, Tim Allen, Annie Potts, Keegan-Michael Key, Jordan Peele, Madeleine McGraw, Christina Hendricks, Keanu Reeves, Ally Maki, Jay Hernandez, Lori Alan, Joan Cusack, Bonnie Hunt, Kristen Schaal, Wallace Shawn, John Ratzenberger, Blake Clark, Don Rickles, Jeff Garlin, Estelle Harris, Jodi Benson",6/21/2019,10/1/2019,100,Disney/Pixar,Certified-Fresh,97,443,,94,53146,51,430,14
