rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/the_judge_2014,The Judge,"Hank Palmer (Robert Downey Jr.), a brilliant but shady attorney, returns to his Indiana hometown after learning that his mother has passed away. His arrival triggers renewed tension between himself and his father, Judge Joseph Palmer (Robert Duvall), who makes no secret of his disapproval of Hank's morally ambiguous career. As the lawyer prepares to depart, his father is arrested for a hit-and-run death. Hank takes on his father's defense, despite the objections of the resentful old man.","Solidly cast and beautifully filmed but thoroughly clichéd, The Judge seems destined to preside over a large jurisdiction of the basic cable afternoon-viewing circuit.",R,"Comedy, Drama",David Dobkin,"Nick Schenk, Bill Dubuque","Robert Downey Jr., Robert Duvall, Vera Farmiga, Vincent D'Onofrio, Billy Bob Thornton, Leighton Meester, Jeremy Strong, Dax Shepard, Ken Howard, Emma Tremblay, Balthazar Getty, David Krumholtz, Grace Zabriskie, Denis O'Hare, Sarah Lancaster, Lonnie Farmer, Matt Riedy, Mark Kiely, Jeremy S. Holm, Catherine M. Cummings, Tamara Hickey, Paul-Emile Cendron, Ian Nelson, Carol S. Austin, Marcus D'Angelo, Michael Celata, Bobby Bryan, Cody Pettola, Johnny Orlando, Gary Wayne Farris, Ras Enoch McCurdie, Ian Blackman, John Talalas, Darryl Edwards, Joel Brady, Sarah Burns, Ara Glenn, Ara Glenn-Johanson, Kate Crowley, Peter Michael McDonald, Michael Patrick Kane, Lance Norris, Lenny Clarke, Frank Ridley, Duncan Putney, Pun Bandhu, Jamison Haase, Lucien Spelman, Timothy John Smith, Jonathan Ziese, Brian McGrail, Joyce Greenleaf, Enn Reitel",10/10/2014,11/5/2015,141,Warner Bros. Pictures,Rotten,48,198,Upright,72,47806,49,95,103
m/the_lego_batman_movie,The Lego Batman Movie,"There are big changes brewing in Gotham, but if Batman (Will Arnett) wants to save the city from the Joker's (Zach Galifianakis) hostile takeover, he may have to drop the lone vigilante thing, try to work with others and maybe, just maybe, learn to lighten up. Maybe his superhero sidekick Robin (Michael Cera) and loyal butler Alfred (Ralph Fiennes) can show him a thing or two.",The Lego Batman Movie continues its block-buster franchise's winning streak with another round of dizzyingly funny -- and beautifully animated -- family-friendly mayhem.,PG,"Action & Adventure, Animation, Comedy, Kids & Family",Chris McKay,"Seth Grahame-Smith, Chris McKenna (II), Erik Sommers, Jared Stern, John Whittington","Michael Cera, Mariah Carey, Siri, Conan O'Brien, Kate Micucci, Riki Lindhome, Eddie Izzard, Seth Green, Jemaine Clement, Ellie Kemper, Channing Tatum, Jonah Hill, Adam DeVine, Hector Elizondo, Lauren White, David Burrows, Laura Kightlinger, Brent Musberger, Ralph Garman, Chris Hardwick, Todd Hansen, Chris McKay, Will Arnett, Rosario Dawson, Ralph Fiennes, Zach Galifianakis, Jenny Slate, Jason Mantzoukas, Doug Benson, Billy Dee Williams, Zoë Kravitz",2/10/2017,5/19/2017,106,Warner Bros. Pictures,Certified-Fresh,90,310,Upright,80,46474,60,279,32
m/the_lego_movie,The LEGO Movie,"Emmet (Chris Pratt), an ordinary LEGO figurine who always follows the rules, is mistakenly identified as the Special -- an extraordinary being and the key to saving the world. He finds himself drafted into a fellowship of strangers who are on a mission to stop an evil tyrant's (Will Ferrell) plans to conquer the world. Unfortunately for Emmet, he is hopelessly -- and hilariously -- unprepared for such a task, but he'll give it his all nonetheless.","Boasting beautiful animation, a charming voice cast, laugh-a-minute gags, and a surprisingly thoughtful story, The Lego Movie is colorful fun for all ages.",PG,"Action & Adventure, Animation, Comedy, Kids & Family","Phil Lord, Christopher Miller, Chris McKay","Dan Hageman, Roy Lee, Christopher Miller, Phil Lord","Chris Pratt, Elizabeth Banks, Will Arnett, Morgan Freeman, Will Ferrell, Charlie Day, Liam Neeson, Nick Offerman, Alison Brie, Jonah Hill, Channing Tatum, Craig Berry, Amanda Farinos, Keith Ferguson, Orville Forte, Dave Franco, Todd Hansen, Jake Johnson (XVI), Keegan-Michael Key, Kelly Lafferty, Chris McKay, Christopher Miller, Graham Miller, Doug Nicholas, Shaquille O'Neal, Chris Paluszek, Chris Romano, Jadon Sand, Cobie Smulders, Melissa Sturm, Jorma Taccone, Billy Dee Williams, Leiki Veskimets, David Burrows, Anthony Daniels",2/7/2014,10/31/2015,95,Warner Bros. Pictures,Certified-Fresh,96,250,Upright,87,222764,51,240,11
m/the_lego_movie_2_the_second_part,The LEGO Movie 2: The Second Part,"The citizens of Bricksburg face a dangerous new threat when LEGO DUPLO invaders from outer space start to wreck everything in their path. The battle to defeat the enemy and restore harmony to the LEGO universe takes Emmet, Lucy, Batman and the rest of their friends to faraway, unexplored worlds that test their courage and creativity.","While it isn't quite as much fun as its predecessor, The LEGO Movie 2: The Second Part fits neatly into an animated all-ages franchise with heart and humor to spare.",PG,"Animation, Comedy",Mike Mitchell,"Phil Lord, Christopher Miller","Chris Pratt, Elizabeth Banks, Will Arnett, Tiffany Haddish, Stephanie Beatriz, Alison Brie, Nick Offerman, Charlie Day, Maya Rudolph, Will Ferrell, Jadon Sand, Brooklynn Prince, Channing Tatum, Jonah Hill, Richard Ayoade, Ben Schwartz, Noel Fielding, Jason Momoa, Cobie Smulders, Ike Barinholtz, Ralph Fiennes, Orville Forte, Jimmy O. Yang, Jorma Taccone, Bruce Willis, Gary Payton, Sheryl Swoopes, Todd Hansen, Doug Nicholas, Liam Knight",2/8/2019,4/16/2019,107,Warner Bros. Pictures,Certified-Fresh,85,293,Upright,68,28682,46,248,45
m/the_lego_ninjago_movie,The Lego Ninjago Movie,"The battle for NINJAGO City calls to action young Master Builder Lloyd, aka the Green Ninja, along with his friends, also secret ninja warriors. Led by Master Wu, as wise-cracking as he is wise, they must defeat the evil warlord Garmadon, who also happens to be Lloyd's dad. Pitting father against son, the epic showdown tests these fierce but undisciplined modern-day ninjas as they learn to check their egos and pull together to unleash the inner power of Spinjitzu.","Despite ample charm and a few solid gags, The Lego Ninjago Movie suggests this franchise's formula isn't clicking like it used to.",PG,"Action & Adventure, Animation, Comedy, Kids & Family",Charlie Bean,"Hilary Winston, Bob Logan, Paul Fisher","Jackie Chan, Justin Theroux, Dave Franco, Olivia Munn, Fred Armisen, Abbi Jacobson, Kumail Nanjiani, Michael Peña, Zach Woods",9/22/2017,12/12/2017,101,Warner Bros. Pictures,Rotten,56,134,Spilled,46,18821,30,75,59
m/the_lucky_one_2012,The Lucky One,"U.S. Marine Sgt. Logan Thibault (Zac Efron) returns home from his third tour of duty in Iraq with the one thing he believes kept him alive: a photograph of a woman he doesn't even know. He learns the woman's name is Beth (Taylor Schilling) and goes to meet her, eventually taking a job at her family-run kennel. Though Beth is full of mistrust and leads a complicated life, a romance blooms, giving Logan hope that Beth could become more than just his good-luck charm.","While it provides the requisite amount of escapist melodrama, The Lucky One ultimately relies on too many schmaltzy clichés to appeal to anyone not already familiar with the Nicholas Sparks formula.",PG-13,Drama,Scott Hicks,Will Fetters,"Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart, Jay R. Ferguson, Adam LeFevre, Joe Chrest, Russ Comegys, Ann McKenzie, Robert Hayes, Dr. Sharon Morris May, Trey Burvant, Kendal Tuttle, Cameron Banfield, Ritchie Montgomery, Courtney J. Clark, Gavin Reyna, Matthew Michaud, Dustin Bergene, Ned Yousef, Naim Alherimi, Jillian Batherson, Douglas M. Griffin, Donna Heckel-Reno, Hunter Reno, Amanda Fetters, Calvin Quatroy",4/20/2012,12/1/2015,101,Warner Bros. Pictures,Rotten,20,148,Upright,67,193821,38,30,118
m/the_mackintosh_man,The MacKintosh Man,"British secret agent Joseph Reardon (Paul Newman) poses as a convicted jewel thief to infiltrate a secret organization and gather information on the group's leader, Sir George Wheeler.",,PG,"Action & Adventure, Mystery & Suspense",John Huston,Walter Hill,"Paul Newman, Dominique Sanda, Harry Andrews, Ian Bannen, Michael Hordern, Nigel Patrick, Peter Vaughan, Roland Culver, Percy Herbert, Robert Lang, Jenny Runacre, John Bindon, Hugh Manning, Wolfe Morris, Noel Purcell, Donald Webster, Keith Bell, Niall MacGinnis, Leo Genn, Michael Poole, Eric Mason, Ronald Clark, Antony Vicars, Dinny Powell, Doug Robinson, Jack Cooper, Marc Boyle, Eddie Byrne, Shane Briant, Ronald Clarke, Douglas Robinson, Nosher Powell, Terry Plummer, Joe Cahill, Gerry Alexander, Donal McCann, Tom Irwin, Joe Lynch",7/25/1973,12/31/2012,98,WARNER BROTHERS PICTURES,Rotten,58,12,Spilled,44,955,5,7,5
m/the_man_from_uncle,The Man From U.N.C.L.E.,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo (Henry Cavill) and KGB agent Illya Kuryakin (Armie Hammer) are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.","The Man from U.N.C.L.E. tries to distract from an unremarkable story with charismatic stars and fizzy set pieces, adding up to an uneven action thriller with just enough style to overcome its lack of substance.",PG-13,"Action & Adventure, Comedy, Mystery & Suspense",Guy Ritchie,"Guy Ritchie, Lionel Wigram","Henry Cavill, Armie Hammer, Alicia Vikander, Hugh Grant, Jared Harris, Elizabeth Debicki, Luca Calvani, Sylvester Groth, Christian Berkel, Misha Kuznetsov, Guy Williams, Guy Williams, Marianna Di Martino, Marianna DiMartino, Julian Michael Deuster, Andrea Cagliesi, Riccardo Calvanese, Peter Stark, David Menkin, Pablo Scola, Cesare Taurasi, Riccardo Flammini, Francesco De Vito, Luca DellaValle, Luca Della Valle, Simona Caparrini, David Beckham, Alessandro Ananasso, Joana Metrass, Gabriel Farnese, Elbio Bonsaglio, Michael J. Peluso, Alan Turkington, Sergio Marini, Christopher Sciueref, Sayed Kassem, Guy Potter, Vivien Bridson, Jorge Leon Martinez, David G. Robinson, James Michael Rankin, Alexander Hathaway, Gioacchino Jim Cuffaro, Claudia Newman, Nicolas Bosc, Anick Wiget, Gino Picciano, Ekaterina Zalitko, Arpit Chaudhary",8/14/2015,6/28/2016,116,Warner Bros. Pictures,Fresh,67,288,Upright,73,48033,48,195,94
m/the_marriage_circle,The Marriage Circle,"In Vienna, Dr. Franz Braun (Monte Blue) and his wife, Charlotte (Florence Vidor), are exceptionally happy in their marriage -- until Charlotte's best friend, Mitzi (Marie Prevost), starts flirting with Franz. Mitzi's suspicious husband, Professor Josef Stock (Adolphe Menjou), hires a detective to investigate her infidelities, and the inquiry soon begins to focus on Franz. Meanwhile, Franz's business partner, Dr. Gustav Mueller (Creighton Hale), hopes to comfort the disconsolate Charlotte.",,NR,"Classics, Comedy",Ernst Lubitsch,Paul Bern,"Florence Vidor, Monte Blue, Marie Prevost, Creighton Hale, Adolphe Menjou, Harry Myers, Esther Ralston, Francis X. Bushman, Dale Fuller",2/3/1924,3/6/2013,90,Warner Brothers,Fresh,100,6,Upright,88,112,2,6,0
m/the_meg,The Meg,"Previously thought to be extinct, a massive creature attacks a deep-sea submersible, leaving it disabled and trapping the crew at the bottom of the Pacific. With time running out, a visionary oceanographer recruits rescue diver Jonas Taylor to save the crew and the sea itself from an unimaginable threat -- a 75-foot-long prehistoric shark known as the Megalodon.","The Meg sets audiences up for a good old-fashioned B-movie creature feature, but lacks the genre thrills -- or the cheesy bite -- to make it worth diving in.",PG-13,"Action & Adventure, Horror, Science Fiction & Fantasy",Jon Turteltaub,"Dean Georgaris, Jon Hoeber, Erich Hoeber","Jason Statham, Bingbing Li, Winston Chao, Rainn Wilson, Ruby Rose, Page Kennedy, Jessica McNamee, Olafur Darri Olafsson, Robert Taylor (VII), Cliff Curtis, Sophia Shuya Cai, Masi Oka, Tawanda Manyimo",8/10/2018,10/30/2018,113,Warner Bros. Pictures,Rotten,46,300,Spilled,42,6884,44,137,164
m/the_mule_2018,The Mule,"Broke, alone and facing foreclosure on his business, 90-year-old horticulturist Earl Stone takes a job as a drug courier for a Mexican cartel. His immediate success leads to easy money and a larger shipment that soon draws the attention of hard-charging DEA agent Colin Bates. When Earl's past mistakes start to weigh heavily on his conscience, he must decide whether to right those wrongs before law enforcement and cartel thugs catch up to him.","A flawed yet enjoyable late-period Eastwood entry, The Mule stubbornly retains its footing despite a few missteps on its occasionally unpredictable path.",R,"Drama, Mystery & Suspense",Clint Eastwood,Nick Schenk,"Clint Eastwood, Bradley Cooper, Laurence Fishburne, Michael Peña, Dianne Wiest, Alison Eastwood, Taissa Farmiga, Ignacio Serricchio, Loren Dean, Diego Cataño, Daniel Moncada, Victor Rasuk, Ashani Roberts, Lobo Sebastian, Devon Ogden",12/14/2018,3/19/2019,116,Warner Bros. Pictures,Fresh,70,189,Upright,66,4143,36,133,56
m/the_neverending_story_1984,The Neverending Story,"On his way to school, Bastian (Barret Oliver) ducks into a bookstore to avoid bullies. Sneaking away with a book called ""The Neverending Story,"" Bastian begins reading it in the school attic. The novel is about Fantasia, a fantasy land threatened by ""The Nothing,"" a darkness that destroys everything it touches. The kingdom needs the help of a human child to survive. When Bastian reads a description of himself in the book, he begins to wonder if Fantasia is real and needs him to survive.","A magical journey about the power of a young boy's imagination to save a dying fantasy land, The NeverEnding Story remains a much-loved kids adventure.",PG,"Kids & Family, Science Fiction & Fantasy",Wolfgang Petersen,"Herman Weigel, Wolfgang Petersen","Noah Hathaway, Barret Oliver, Tami Stronach, Gerald McRaney, Moses Gunn, Patricia Hayes, Sydney Bromley, Drum Garrett, Darryl Cooksey, Nicholas Gilbert, Thomas Hill, Deep Roy, Tilo Prückner, Alan Oppenheimer",7/20/1984,1/1/2009,92,Warner Home Video,Certified-Fresh,80,41,Upright,81,374249,5,33,8
m/the_neverending_story_ii_the_next_chapter_1990,The Neverending Story II: The Next Chapter,"Having saved the magical land of Fantasia from destruction in ""The Neverending Story,"" young Bastian (Jonathan Brandis) is having trouble in the real world. Feeling abandoned by his overworked father, Barney (John Wesley Shipp), he picks up the book that led to his first adventure. He hears the voice of Fantasia's ruler, the Childlike Empress (Alexandra Johnes), telling him that her land needs help. Bastian returns to the kingdom, now threatened by a sorceress named Xayide (Clarissa Burt).",,G,"Action & Adventure, Kids & Family, Science Fiction & Fantasy","George Trumbull Miller, George T. Miller","Michael Ende, Karin Howard","Jonathan Brandis, Clarissa Burt, Kenny Morrison, Alexandra Johnes, Martin Umbach, John Wesley Shipp, Helena Michell, Chris Burton, Christopher Burton, Thomas Hill, Hank McCann, Birge Schade, Colin Gilder, Rob Morton",6/1/1991,1/1/2008,89,Warner Home Video,Rotten,14,7,Spilled,40,61150,0,1,6
m/the_nice_guys,The Nice Guys,Holland March (Ryan Gosling) is a down-on-his-luck private eye in 1977 Los Angeles. Jackson Healy (Russell Crowe) is a hired enforcer who hurts people for a living. Fate turns them into unlikely partners after a young woman named Amelia (Margaret Qualley) mysteriously disappears. Healy and March soon learn the hard way that some dangerous people are also looking for Amelia. Their investigation takes them to dark places as anyone else who gets involved in the case seems to wind up dead.,The Nice Guys hearkens back to the buddy comedies of a bygone era while adding something extra courtesy of a knowing script and the irresistible chemistry of its leads.,R,"Comedy, Drama",Shane Black,"Shane Black, Anthony Bagarozzi","Russell Crowe, Ryan Gosling, Angourie Rice, Margaret Qualley, Yaya DaCosta, Keith David, Beau Knapp, Lois Smith, Matt Bomer, Murielle Telio, Gil Gerard, Daisy Tahan, Kim Basinger, Jack Kilmer, Ty Simpkins, Lance Valentine Butler, Cayla Brady, Tammi Arender, Rebecca Rusk, Terrence Rosemore, Michelle Rivera, Amy Goddard, Joanne Spracklen, Greg Lindsay, Maddie Compton, J. Todd Anderson, Meredith Ann Berg, Ward Roberts, Ryan Powers, Lauren Bair, Zarah Kulczycki, Hana Yuka Sano, Rachele Brooke Smith, Milo Wesley, Matthew Warzel, Angie Everhart, Yvonne Zima, Lexi Johnson, Gary Weeks, Charles Green, Gary Wolf, Hannibal Buress, Steve Wilder, Michael Beasley, Dominic Bagarozzi, Frank Mottek, Nathan Scott, Lauren Marini, Yuka Sano, Marvin Ross, Adriana Karras, Marilyn Chen, Jordan Hairston, Josh Hoover, Chloe Hurst, Garrett Carpenter, Hank Quillen, Carson Meyer, John L. Morris, Karrueche Tran",5/20/2016,8/9/2016,116,Warner Bros. Pictures,Certified-Fresh,92,313,Upright,79,56220,55,288,26
m/the_nun_2018,The Nun,"When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together, they uncover the order's unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of a demonic nun.","The Nun boasts strong performances, spooky atmospherics, and a couple decent set-pieces, but its sins include inconsistent logic and narrative slackness.",R,Horror,Corin Hardy,Gary Dauberman,"Taissa Farmiga, Demian Bichir, Bonnie Aarons, Charlotte Hope, Ingrid Bisu, Jonas Bloquet",9/7/2018,11/20/2018,96,Warner Bros. Pictures,Rotten,25,202,Spilled,35,7007,24,50,152
